Case_ID,First_Party,Second_Party,Image_ID,First_Party_Fault(%),Second_Party_Fault(%),Justification
478169fc-294d-4549-aa5b-9177d65d61d0,كنت أقود ببطء وعلى يمين الشارع عندما جاءت السيارة الرمادية بسرعة من الخلف واصطدمت بي دون سابق إنذار.,كنت أقود السيارة الرمادية وحاولت تغيير الاتجاه بهدوء عندما فوجئت بالسيارة الحمراء تظهر فجأة وتصطدم بجانبي الأيمن. كانت السيارة الحمراء تتحرك بسرعة ولم يكن لدي الوقت الكافي لتفاديها.,data/imgs/75.jpeg,20,80,وفقًا للوائح المرور السعودية، يتحمل السائق الذي يقوم بتغيير الاتجاه مسؤولية التأكد من خلو الطريق من المركبات والمشاة وإعطاء الإشارات اللازمة قبل التغيير. وبناءً على الصورة المرفقة، يظهر أن السيارة الرمادية قامت بتغيير الاتجاه بشكل مفاجئ واصطدمت بالسيارة الحمراء. وبالتالي، يتحمل السائق الثاني المسؤولية الأكبر.
478169fc-294d-4549-aa5b-9177d65d61d0,كنت أقود السيارة ذات اللون الأحمر بشكل طبيعي في الشارع عندما فوجئت بالسيارة الرمادية تنعطف بزاوية حادة وتصطدم بجانبي الأيسر. لقد حاولت تفاديها ولكن الاصطدام كان حتميًا.,كنت أقود بسرعة نظامية وعلى المسار الصحيح عندما انحرفت السيارة الحمراء فجأة إلى مساري واصطدمت بي. كان السائق يبدو منشغلاً وغير منتبه للطريق.,data/imgs/75.jpeg,80,20,الحزب الأول كان خاطئًا بنسبة كبيرة لأنه قام بالانعطاف بشكل مفاجئ ودون التأكد من خلو الطريق مما أدى إلى الاصطدام. هذا يعد انتهاكًا للبند ٥٠/٧/١ الذي ينص على ضرورة إعطاء إشارة ضوئية من مسافة معقولة قبل تغيير الاتجاه والتأكد من خلو الطريق لخلو مسار الانعطاف في الاتجاه الجديد. الحزب الثاني يجب أن يظهر بعض المسؤولية بنسبة 20 لعدم الانتباه التام ولكنه كان في المسار الصحيح ويسير بسرعة نظامية.
409fdf21-4ce4-43fb-bb28-bea1d8407026,كنت أقود سيارتي الخضراء في الاتجاه الصحيح وفجأة خرجت السيارة البيضاء من جهة اليمين بدون إشارات أو تنبيه فحدث التصادم.,كنت أقود سيارتي البيضاء في الاتجاه المعاكس وفجأة ظهرت السيارة الخضراء حول الزاوية بسرعة عالية واصطدمت بي.,data/imgs/22.jpeg,50,50,يتحمل الطرف الأول المسؤولية لأنه لم يلتزم بإعطاء إشارة انعطاف أو تنبيه عند التغيير المفاجئ في الاتجاه، مما يعد انتهاكاً للمادة 50/7/1 من نظام المرور السعودي .
409fdf21-4ce4-43fb-bb28-bea1d8407026,كنت أقود ببطء في الاتجاه الصحيح وبدون سبب واضح، اصطدمت بي السيارة البيضاء التي كانت تتجاوز عن اليمين في مناورة خطرة.,توقفت عند إشارة المرور وانتظرت الضوء الأخضر، ثم بدأت في الانعطاف اليسار وفجأة ظهرت السيارة الخضراء وكأنها فقدت السيطرة واصطدمت بي.,data/imgs/22.jpeg,50,50,قد انتهك الطرف الأول اللوائح بالتجاوز من اليمين، مما يعد مخالفة صريحة . من ناحية أخرى، الطرف الثاني لم يلتزم بإجراءات المرور عند الانعطاف لليسار ولم يتأكد من المسار مما أدى إلى الاصطدام، وهو ما يعد مخالفة أيضا. الصورة المقدمة تعزز هذا التقييم حيث تظهر السيارة البيضاء تتجاوز من اليمين والاصطدام تم من الجانب الأيسر.
409fdf21-4ce4-43fb-bb28-bea1d8407026,كنت أتباطأ للدخول في المنعطف فجأة ظهرت السيارة البيضاء من الجهة المقابلة بسرعة زائدة واصطدمت بي.,كنت أقود سيارتي البيضاء بحذر وتعليمات الطريق واضحة ولكن السيارة الخضراء اقتحمت الطريق من الجانب الأيمن بدون سابق إنذار.,data/imgs/22.jpeg,70,30,يتحمل الطرف الأول (السيارة الخضراء) 70 من المسؤولية بسبب اقتحامه للطريق بشكل غير آمن من الجانب الأيمن بدون إنذار مسبق، مما يخالف المادة 50/2/23/1 التي تمنع الاقتحام إذا كان هناك طريق آخر على اليمين.
409fdf21-4ce4-43fb-bb28-bea1d8407026,كنت أقود سيارتي الخضراء في الاتجاه الصحيح وفجأة خرجت السيارة البيضاء من جهة اليمين بدون إشارات أو تنبيه فحدث التصادم.,كنت أقود سيارتي البيضاء في الاتجاه المعاكس وفجأة ظهرت السيارة الخضراء حول الزاوية بسرعة عالية واصطدمت بي.,data/imgs/22.jpeg,20,80,بناءً على الصورة المرفقة وشهادة الطرفين، من الواضح أن التصادم حدث نتيجة لانتهاك الطرف الثاني (السيارة البيضاء) لنظام المرور حيث لم يعطِ إشارة أو تنبيهاً عند الالتفاف يميناً مما أدى إلى وقوع الحادث. هذا يعتبر انتهاكاً للبند (50/7/1) الذي ينص على ضرورة إعطاء إشارة ضوئية عند تبديل الاتجاه. الطرف الأول أيضًا عليه جزء من المسؤولية نتيجة القيادة بسرعة عالية كما أشار الطرف الثاني، مما يعد انتهاكاً للبند (50/5/5) الذي ينص على ضرورة الحفاظ على سرعة مناسبة. لذلك، تم تحميل الطرف الثاني العبء الأكبر للمسؤولية.
e5f4438f-7bc5-4d5f-a4c6-05cdbb16f6f3,كنت أقود سيارتي بسرعة معقولة وفجأة توقفت السيارة الأمامية بشكل مفاجئ ولم أتمكن من التوقف في الوقت المناسب، فاصطدمت بها.,كنت أقود سيارتي ببطء لأنني كنت أبحث عن مكان لركن السيارة، وفجأة اصطدمت بي السيارة الخلفية بقوة.,data/imgs/59.jpeg,80,20,الطرف الأول يتحمل 80 من الخطأ لأنه كان يجب عليه أن يحافظ على مسافة آمنة بينه وبين السيارة التي أمامه والتي توقف فجأة.
e5f4438f-7bc5-4d5f-a4c6-05cdbb16f6f3,كنت أقود ببطء على الجانب الأيمن من الطريق وفجأة خرجت السيارة الأمامية من موقف ورجعت للخلف دون أن ترى سيارتي خلفها.,كنت أقود ببطء في خطي المعتاد على الطريق وفجأة جاءت السيارة الخلفية بسرعة كبيرة واصطدمت بي دون سابق إنذار.,data/imgs/59.jpeg,30,70,الطرف الثاني يتحمل نسبة خطأ أكبر لأنه لم يتخذ الاحتياطات اللازمة عند الرجوع إلى الخلف مما أدى إلى وقوع الحادث. حسب القواعد المنصوص عليها، يجب على السائق التأكد من خلو الطريق عند الرجوع إلى الخلف والتأكد من السلامة  .
e5f4438f-7bc5-4d5f-a4c6-05cdbb16f6f3,كنت متوقفًا عند الإشارة الحمراء، وعندما تحولت للإشارة الخضراء تلقت السيارة الأمامية فجأة ضربة من الخلف دون سبب واضح.,كنت أقود ببطيء وأبحث عن موقف للسيارة وفجأة اصطدمت بي السيارة الخلفية بقوة كبيرة.,data/imgs/59.jpeg,0,100,وفقًا للوصف والصورة المرفقة، الطرف الثاني هو السيارة التي اصطدمت بالسيارة الأمامية من الخلف. وبناءً على المادة 50/6/1/1 من نظام المرور السعودي، فإنه يجب على السائقين الحفاظ على مسافة أمان كافية بينهم وبين السيارة التي أمامهم، وعدم التوقف أو تغيير الاتجاه فجأة مما قد يؤدي إلى وقوع حادث. الطرف الثاني فشل في ذلك، مما يجعله المسؤول الكامل عن الحادث.
e5f4438f-7bc5-4d5f-a4c6-05cdbb16f6f3,كنت أقود سيارتي بسرعة معقولة وفجأة توقفت السيارة الأمامية بشكل مفاجئ ولم أتمكن من التوقف في الوقت المناسب، فاصطدمت بها.,كنت أقود على الطريق بسرعة قانونية وفجأة جاءت السيارة الخلفية بسرعة كبيرة واصطدمت بي دون سابق إنذار.,data/imgs/59.jpeg,100,0,يتحمل الطرف الأول بنسبة 100٪ من الخطأ لأنه لم يترك مسافة كافية بينه وبين السيارة الأمامية، مما أدى إلى عدم قدرته على التوقف في الوقت المناسب والاصطدام بها. هذا يعتبر مخالفًا للمادة 50/2/19 من نظام المرور السعودي.
e3128b6c-7504-49ff-9028-91f1ec2da938,كنت أقود سيارتي بسرعة محددة في المسار الصحيح. لقد تباطأت تدريجياً بسبب ازدحام المرور في الأمام، وفجأة اصطدمت بي السيارة من الخلف. السائق في السيارة الثانية لم يكن مهتماً بالمسافة الموصى بها بين المركبات.,أنا كنت أقود بشكل طبيعي وفجأة توقفت السيارة التي أمامي بشكل مفاجئ. لم يكن لدي وقت كافٍ للتوقف وتفادى الاصطدام. حاولت الفرامل بأسرع ما يمكن ولكن لم يكن ذلك كافياً لتجنب الحادث.,data/imgs/18.jpeg,0,100,استناداً إلى الصورة المرفقة والتصريحات المقدمة من الطرفين، يبدو أن السيارة الثانية لم تلتزم بالمسافة الموصى بها بين المركبات وتسببت بالاصطدام الخلفي. هذا يمثل مخالفة للنظام المادة ٥٠/٢/١٩ التي تتطلب الحفاظ على مسافة كافية بين المركبات لمنع الحوادث.
e3128b6c-7504-49ff-9028-91f1ec2da938,أنا كنت أقود ببطء وتوقفت بشكل تدريجي بسبب الزحام. فجأة، اصطدمت بي السيارة من الخلف بدون أي تحذير.,كنت في المسار وتوقفت السيارة أمامي بشكل مفاجئ وبدون إشارات. لم أستطع التوقف في الوقت المناسب، وهذه هي نتيجة الحادث.,data/imgs/18.jpeg,0,100,بناءً على الصورة ووصف الأطراف، يبدو أن السائق الثاني اصطدم بالمركبة الأولى من الخلف. وفقًا للمادة 50/2/16 من نظام المرور السعودي، يتوجب على السائق المحافظة على مسافة أمان كافية وتجنب التوقف المفاجئ. في هذه الحالة، كان على السائق الثاني التأكد من وجود مسافة كافية ليتمكن من التوقف بأمان، وبالتالي فإن الخطأ يقع عليه بالكامل.
e3128b6c-7504-49ff-9028-91f1ec2da938,كنت أقود ببطء وتوقفت بشكل تدريجي بسبب الزحام. وفجأة ضربني السائق الآخر من الخلف بلا أي إنذار، وكان مشغولاً باستخدام هاتفه المحمول على ما يبدو.,أنا كنت أقود بشكل طبيعي وفجأة توقفت السيارة التي أمامي بشكل مفاجئ. لم يكن لدي وقت كافٍ للتوقف وتفادى الاصطدام. حاولت الفرامل بأسرع ما يمكن ولكن لم يكن ذلك كافياً لتجنب الحادث.,data/imgs/18.jpeg,0,100,وفقًا لنظام المرور السعودي، السائق الخلفي يتحمل المسؤولية الكاملة في الحوادث التي تحدث نتيجة اصطدامه بالسيارة الأمامية. يستوجب على السائق الخلفي ترك مسافة أمان كافية تجنبًا للتصادم في حال تباطؤ أو توقف السيارة الأمامية بشكل فجائي. السائق الثاني ذكر أنه لم يستطع التوقف في الوقت المناسب، مما يشير إلى عدم المحافظة على مسافة الأمان المناسبة. وكذلك تم ذكر أنه كان يستخدم هاتفه المحمول، مما يشير إلى إهمال واضح في القيادة. لذلك، يعزى الخطأ بنسبة 100 للسائق الثاني و0 للسائق الأول.
e3128b6c-7504-49ff-9028-91f1ec2da938,كنت أقود سيارتي بسرعة محددة في المسار الصحيح. لقد تباطأت تدريجياً بسبب ازدحام المرور في الأمام، وفجأة اصطدمت بي السيارة من الخلف. السائق في السيارة الثانية لم يكن مهتماً بالمسافة الموصى بها بين المركبات.,كنت في المسار وتوقفت السيارة أمامي بشكل مفاجئ وبدون إشارات. لم أستطع التوقف في الوقت المناسب، وهذه هي نتيجة الحادث.,data/imgs/18.jpeg,0,100,الطرف الأول تباطأ بشكل تدريجي وهو يسير على المسار الصحيح بسبب ازدحام المرور، في حين أن الطرف الثاني لم يحافظ على المسافة الموصى بها بين المركبات، مما أدى إلى اصطدامه بالسيارة من الخلف. وفقا للنظام رقم 50/2/19 الذي ينص على ضرورة المحافظة على مسافة كافية عند وجود عائق أو تغير غير متوقع في المرور.
ef7a341a-9ec8-4304-99cd-d9a676054b7b,كنت أقود سيارتي في طريقي وقد كنت أتبع جميع إشارات المرور. فجأة، ظهرت السيارة الأخرى من الجهة اليمنى بسرعة عالية ولم تستطع التوقف، مما أدى إلى حدوث الاصطدام.,بينما كنت أقود في طريقي النظامي، ظهرت السيارة الأولى من الجهة اليسرى بشكل مفاجئ ولم تتوقف في ممرها، مما تسبب في اصطدامنا.,data/imgs/38.jpeg,50,50,الطرف الأول فشل في إعطاء الأولوية للمركبة القادمة من اليمين مما أدى إلى الاصطدام وهذا يشكل انتهاكاً للمادة 50/6/1/1/5 من نظام المرور السعودي، حيث يجب على السائق إعطاء الأولوية للمركبات القادمة من جهة اليمين عند التقاطعات . من جهة أخرى، الطرف الثاني كان يقود بسرعة عالية مما يقلل من قدرتهم على التوقف بأمان وهذا يشكل انتهاكاً للمادة 50/2/4 التي تتطلب من السائق التكيف مع الظروف المرورية لتحقيق السلامة العامة.
ef7a341a-9ec8-4304-99cd-d9a676054b7b,كنت أتحرك ببطء واتبع جميع إشارات المرور. فجأة، ظهرت السيارة الأخرى من الجانب الأيمن بسرعة جنونية دون أن يتوقف، وتسبب في الاصطدام.,كنت أقود ببطء وفي مسار مستقيم. ظهرت السيارة الأخرى من الجانب الأيسر بسرعة كبيرة دون أن يتوقف في إشارته، واصطدم بي.,data/imgs/38.jpeg,30,70,بناءً على الصورة والتقارير المقدمة، فإن السيارة الثانية (اللون الأبيض) كانت تتحرك بسرعة كبيرة وقطعت الطريق دون التوقف عند الإشارة، مما يعد خرقًا للمادة 50/2/5 التي تنص على عدم إيقاف المركبة بقوة اندفاع، مما تسبب في وقوع الحادث. في حين أن السيارة الأولى (اللون الفضي) كانت تتحرك ببطء، إلا أن الاستجابة السريعة كانت مطلوبة. وبالتالي تم تقدير نسبة الخطأ 30 للطرف الأول و 70 للطرف الثاني.
ef7a341a-9ec8-4304-99cd-d9a676054b7b,كنت أتوقف عند ممر المشاة وأتبع جميع إشارات المرور. فجأة، ظهرت السيارة الأخرى من الجانب الأيمن بسرعة جنونية دون أن يتوقف، وتسبب في الاصطدام.,بينما كنت أقود في طريقي النظامي، ظهرت السيارة الأولى من الجهة اليسرى بشكل مفاجئ ولم تتوقف في ممرها، مما تسبب في اصطدامنا.,data/imgs/38.jpeg,0,100,الصورة تظهر بوضوح أن الطرف الثاني قام بتخطي إشارة المرور على ممر المشاة بسرعة عالية دون التوقف كما ينص على ذلك القانون في المادة 55/11 و 50/10/3/1 الذي ينص على وجوب توقف المركبات أمام إشارات المرور الحمراء.
ef7a341a-9ec8-4304-99cd-d9a676054b7b,كنت أقود سيارتي في طريقي وقد كنت أتبع جميع إشارات المرور. فجأة، ظهرت السيارة الأخرى من الجهة اليمنى بسرعة عالية ولم تستطع التوقف، مما أدى إلى حدوث الاصطدام.,كنت أتحرك ببطء وفي مسار مستقيم. ظهرت السيارة الأخرى من الجانب الأيسر بسرعة دون أن يتوقف في إشارته، واصطدم بي.,data/imgs/38.jpeg,0,100,بناءً على الصورة والتوصيفات التي قدمها الطرفين، يبدو أن السيارة الثانية (السيارة الفان) فشلت في الالتزام بأفضلية المرور عند التقاطع حسب المادة 50/6/1/1/5 من اللائحة التنفيذية لنظام المرور السعودي، التي تنص على أن المركبات القادمة من اليمين لها الأفضلية في المرور عند عدم وجود إشارات ضوئية أو رجل مرور. السيارة الفان كانت ملزمة بإفساح المجال للمركبات القادمة من اليمين، ولم تفعل ذلك مما أدى لوقوع الحادث.
42d2c68e-2724-48f1-b703-8c664f678c39,كنت أقود سيارتي في الطقس المثلج وعندما حاولت التوقف عند تقاطع، انزلقت سيارتي واصطدمت بالسيارة السوداء. لم أتمكن من التحكم في السيارة بسبب الثلج الزلق.,كنت أقود ببطء بسبب الثلج ولم أتوقع أن تأتي سيارة حمراء بسرعة من جانبي الأيمن. لقد انزلقت السيارة واصطدمت بسيارتي من جهة اليمين. كان الطقس سيئاً جداً.,data/imgs/4.jpeg,70,30,تتحمل الطرف الأول نسبة أعلى من المسؤولية لحادث لعدم التحكم في السيارة على الرغم من الطقس السيء. وفقًا للأنظمة المرورية السعودية ، يجب على السائقين اتخاذ الاحتياطات اللازمة أثناء الطقس السيء مثل الثلج لتجنب فقدان السيطرة على المركبة وهذه مخالفة لقسم )٣٨/٢/٢( . الطرف الثاني يتحمل نسبة أقل من المسؤولية لأنه بقيادة ببطء واتباع الإجراءات المناسبة للظروف الجوية، مما يخفض نسبة الخطأ عليه.
42d2c68e-2724-48f1-b703-8c664f678c39,كنت أقود ببطء وحذر وعندما توقفت عند التقاطع، فوجئت بالسيارة السوداء التي كانت تقود بسرعة وتصطدم بي. لم يكن لدي الوقت الكافي للرد.,كنت أتقدم ببطء وحذر في الطقس المثلج وفجأة جاءت سيارة حمراء من الجانب الأيمن بسرعة وصدمتني. السائق لم يكن ملتزم بقواعد الطريق على الإطلاق.,data/imgs/4.jpeg,60,40,بعد مراجعة الصورة ووصف الطرفين، يظهر أن السيارة الحمراء حاولت تجاوز التقاطع بسرعة في ظروف جوية سيئة مما أدى إلى التصادم مع السيارة السوداء. بموجب القانون السعودي للمرور، يتعين على السائقين التخفيف من سرعتهم بنسبة كبيرة في الظروف الجوية السيئة.
42d2c68e-2724-48f1-b703-8c664f678c39,كنت أقود ببطء وحذر وسط الثلج وفجأة جاءت السيارة السوداء بسرعة من الجانب اليسار وصدمتني. السائق لم يلتزم بإشارات المرور.,كنت أقود ببطء وحذر بسبب الثلج وجاءت سيارة حمراء بسرعة من الجانب الأيمن وانزلقت مباشرة نحوي. السائق لم يكن يمكنه السيطرة على السيارة على الإطلاق.,data/imgs/4.jpeg,40,60,تحليل الحادث يتضمن أن كلا الطرفين لم يلتزما بإشارات المرور والقيادة المناسبة في الظروف الجوية السيئة. الطرف الثاني كان يسير بسرعة ولم يستطع السيطرة على السيارة مما يدل على مخالفة المادة 50/6/2/6/7/4 المتعلقة بالقيادة في الطرق الزلقة.
42d2c68e-2724-48f1-b703-8c664f678c39,كنت أقود ببطء وحذر عندما حاولت التوقف عند التقاطع والسيارة السوداء جاءت بسرعة فاصطدمت بي. لم يكن لدي الوقت للرد بسبب الطقس السيء.,كنت أقود ببطء وحذر وسط الثلج، وفجأة جاءت سيارة حمراء بسرعة من الجانب الأيمن وانزلقت مباشرة نحوي. السائق لم يكن يمكنه السيطرة على السيارة على الإطلاق.,data/imgs/4.jpeg,70,30,الطرف الأول ينزلق ويفقد السيطرة على السيارة بسبب السرعة العالية في الطقس السيء مما يعد انتهاكاً للمادة 50/6/2/6/7/4 من النظام. الطرف الثاني كان ملتزماً بالقوانين ولم يتمكن من تفادي الحادث بسبب ظروف الطقس وسرعة الطرف الأول.
546c5c62-641b-47d4-9dc9-1d3aa96c680d,كنت أقود سيارتي بسرعة معتدلة وكان الطريق واضحًا. وفجأة توقفت الشاحنة الصغيرة أمامي دون سابق إنذار. لم أتمكن من التوقف في الوقت المناسب، واصطدمت بها.,كنت متوقفًا على جانب الطريق بسبب عطل في الشاحنة، وكنت أضع إشارات التحذير. فجأة، جاءت السيارة من الخلف واصطدمت بي.,data/imgs/55.jpeg,70,30,الطرف الأول (سائق السيارة) يتحمل 70 من المسؤولية نظراً لعدم قدرته على الحفاظ على مسافة أمان كافية بينه وبين السيارة الأمامية، وفقًا للمادة 50/2/19 في نظام المرور السعودي.
546c5c62-641b-47d4-9dc9-1d3aa96c680d,كنت أقود بحذر وبسرعة منخفضة. الشاحنة الصغيرة توقفت فجأة دون إشارة أو تحذير؛ لم أتمكن من التوقف بمرور الوقت، واصطدمت بها. إنه خطأ مزدوج.,كنت أقود ببطء على الطريق السريع عندما جاءت السيارة مسرعة من الخلف. توقفت فجأة لأنها كانت تقود بسرعة زائدة ولم تستطع التحكم في سيارتها واصطدمت بي.,data/imgs/55.jpeg,70,30,تحمل السيارة الأولى نسبة 70 من الخطأ لعدم تقيدها بالسرعة المطلوبة وعدم الحفاظ على مسافة أمان كافية وفقا للمادة ٥٠/٩/٢.
546c5c62-641b-47d4-9dc9-1d3aa96c680d,كنت أقود سيارتي ببطء وحذر. الشاحنة توقفت فجأة دون إشارات ضوئية أو علامات تحذيرية، ولم يكن لدي متسع من الوقت للتوقف، مما أدى إلى تصادم.,كنت متوقفًا على جانب الطريق بسبب عطل، وكنت قد وضعت إشارات التحذير المناسبة. السائق الخلفي كان يقود بسرعة واصطدم بي فجأة.,data/imgs/55.jpeg,70,30,وفقاً للائحة المخالفات في أنظمة المرور السعودية، يتحمل السائق الأول (السيارة) نسبة أكبر من الخطأ لعدم تركه مسافة آمنة ولعدم قدرته على التوقف في الوقت المناسب عند المفاجأة بوجود الشاحنة متوقفة وقد صرح بأنه لم يكن هناك إشارات ضوئية أو علامات تحذيرية من الشاحنة؛ ولكن عليه أن يكون مستعداً للطوارئ. بناءً على المادة 50/2/5 فإن استعمال الفرامل بشكل غير متوقع يعد مخالفة.
546c5c62-641b-47d4-9dc9-1d3aa96c680d,كنت أقود بسرعة معتدلة وتمكنت من رؤية الشاحنة الصغيرة من مسافة جيدة. حاولت التوقف ولكن الشاحنة توقفت فجأة مما أدى للحادث.,كنت أقود ببطء على الطريق وعندما توقفت بسبب عطل فني، فجأة السيارة من الخلف كانت تسير بسرعة واصطدمت بي بسبب إهمال السائق.,data/imgs/55.jpeg,80,20,وفقًا لنصوص قانون المرور، يُعد السائق المخالف عندما يفشل في الحفاظ على مسافة آمنة تمنعه من الاصطدام بالمركبة التي أمامه، وبالتالي فإن السائق الأول الذي صدم السيارة من الخلف يتحمل المسؤولية الأكبر بحكم المادة 50/2/16 من قانون المرور السعودي التي تنص على عدم الوقوف فجأة وعرقلة حركة السير.
4f98ee9f-f983-45e6-a58c-7116d10e0bc1,كنت أقود سيارتي بشكل طبيعي في تقاطع الطريق عندما انحرفت السيارة الأخرى فجأة من طريقها واصطدمت بي.,كنت أقود سيارتي باتجاه التقاطع بشكل صحيح وفجأة ظهرت السيارة الأولى واصطدمت بي بدون تحذير.,data/imgs/14.jpeg,30,70,بموجب الصورة والوصف، يظهر أن السيارة الأولى كانت تقترب من التقاطع بشكل مستقيم، بينما السيارة الثانية انحرفت فجأة، مما أدى إلى التصادم. وفقًا للمادة 50/6/1/2 من الأنظمة، فإن المركبات التي تسير باتجاه مستقيم لها أفضلية المرور.
4f98ee9f-f983-45e6-a58c-7116d10e0bc1,لم أكن أسرع وأتبعت جميع إشارات المرور، لكن السيارة الأخرى خرجت عن مسارها واصطدمت بي بدون سبب.,كنت أقود ببطء وأتبعت جميع إشارات المرور، لكن السيارة الأخرى انحرفت نحو تقاطعي بشكل غير متوقع واصطدمت بي.,data/imgs/14.jpeg,75,25,بعد مراجعة تصريحات الطرفين والصورة المقدمة، يتبين أن الطرف الأول خرج عن مساره مما أدى إلى وقوع التصادم مع الطرف الثاني. واستناداً إلى النظم المرورية السعودية، فإن الطرف الذي ينحرف عن مساره ويتسبب في حادث يكون مسؤولاً عن الجزء الأكبر من الحادث حسب المادة 60/2/3 التي تنص على 'عدم مراعاة الأنظمة الواجب اتباعها'. لذلك، تم تحديد نسبة الخطأ ب 75 للطرف الأول و 25 للطرف الثاني بسبب عدم تمكنه من تجنب الحادث.
4f98ee9f-f983-45e6-a58c-7116d10e0bc1,لم أكن أسرع وأتبعت جميع إشارات المرور، لكن السيارة الأخرى خرجت عن مسارها واصطدمت بي بدون سبب.,كنت أقود سيارتي باتجاه التقاطع بشكل صحيح وفجأة ظهرت السيارة الأولى واصطدمت بي بدون تحذير.,data/imgs/14.jpeg,0,100,وفقًا للوائح المرور السعودية، للمركبة التي تسير بشكل مستقيم فضلية المرور، ويجب على المركبات الأخرى الالتزام بذلك عند التقاطعات.
4f98ee9f-f983-45e6-a58c-7116d10e0bc1,كنت أقود سيارتي بشكل طبيعي في تقاطع الطريق عندما انحرفت السيارة الأخرى فجأة من طريقها واصطدمت بي.,كنت أقود ببطء وأتبعت جميع إشارات المرور، لكن السيارة الأخرى انحرفت نحو تقاطعي بشكل غير متوقع واصطدمت بي.,data/imgs/14.jpeg,60,40,تحليل الصورة المرفقة يظهر بوضوح أن الطرف الأول انحرف فجأة إلى اليمين متجاهلًا الأولوية عند التقاطع وفقًا للمادة 50/6/1/1/5 والتي تنص على أن الأولوية دائمًا للمركبة القادمة من الجهة اليمنى عند التقاطعات. الطرف الثاني كان يسير ببطء واتباع إشارات المرور ولكن لم يتمكن من تجنب الاصطدام بسبب عدم التزام الطرف الأول بالقوانين.
a3e09b04-c3aa-48a4-9556-c111fafd0ecb,كنت أسير في مساري الصحيح على الطريق السريع عندما خرجت السيارة البيضاء من المسار الصحيح واصطدمت بي من الجانب.,أنا خرجت عن المسار الصحيح بسبب انحرافي المفاجئ، ولم أتمكن من العودة إلى مساري قبل أن اصطدم بالسيارة البيضاء.,data/imgs/43.jpeg,0,100,قام الطرف الثاني بالخروج عن المسار الصحيح وانحرف فجأة مما تسبب بالاصطدام بسيارة الطرف الأول، وبالتالي يعتبر الطرف الثاني هو المخطئ بالكامل وفقاً للمادة 50/2/24 من القانون السعودي.
a3e09b04-c3aa-48a4-9556-c111fafd0ecb,لم أكن المسؤول عن الحادث. كانت السيارة البيضاء تسير في مسار خاطئ لفترة طويلة ثم اصطدمت بي متعمدة.,السيارة البيضاء كانت تسير بسرعة كبيرة وتسببت في الحادث عندما حاولت تجاوزي بشكل خطير.,data/imgs/43.jpeg,0,100,بناءً على الصورة والشهادات المقدمة، يظهر بوضوح أن السيارة البيضاء كانت تسير في المسار الخاطئ، مما يعد انتهاكًا لأحكام القيادة في الاتجاه المعاكس من المرور المادة (٧٤/١/٦). لذا، فإن السيارة البيضاء تتحمل كامل المسؤولية عن الحادث.
a3e09b04-c3aa-48a4-9556-c111fafd0ecb,كنت في مساري الصحيح والتزمت بجميع الإشارات المرورية، والسيارة البيضاء هي التي خرجت عن المسار واصطدمت بي دون سابق إنذار.,أنا أخطأت في الانعطاف وأخرجت السيارة عن المسار لفترة قصيرة، لكن السيارة البيضاء كانت تسير بسرعة كبيرة وأتت من الخلف واصطدمت بي.,data/imgs/43.jpeg,30,70,تم تحميل الطرف الأول نسبة 30 من المسؤولية لمخالفته قواعد السرعة المحددة في النظام (المادة 62/1/5 و 62/1/6).
a3e09b04-c3aa-48a4-9556-c111fafd0ecb,كنت أسير في مساري الصحيح بشكل مستقيم عندما خرجت السيارة البيضاء من مسارها فجأة واصطدمت بي من الجانب.,كنت أحاول العودة إلى مساري بعد انحرافي، ولكن السيارة البيضاء كانت تسير بسرعة كبيرة ولم أتمكن من تجنب الاصطدام.,data/imgs/43.jpeg,0,100,الطرف الثاني مذنب بنسبة 100٪ لأنه انتهك قواعد تغيير المسار والعودة إلى المسار بشكل آمن وبما لا يعرض المركبات الأخرى للخطر (المادة 50/7/1).
c34ef091-0ad2-466d-80f6-f85913e272af,كنت أقود السيارة الزرقاء على الطريق الرئيسي بسرعة معقولة عندما فجأة عبرت السيارة البيضاء التقاطع بشكل غير قانوني وصدمتني من الأمام.,كنت أقود السيارة البيضاء واعتقدت أن لدى الأولوية بالتقاط التقاطع ولكني كان مخطئًا وقمت بالدخول دون توقف مما تسبب في الاصطدام بالسيارة الزرقاء.,data/imgs/42.jpeg,0,100,بناءً على وصف الطرفين والصورة المقدمة، يمكن تأكيد أن السيارة البيضاء (الطرف الثاني) قد طانت مخطئة عند تقاطع الطريق بدون الأولوية، مما أدى إلى تصادم السيارة الزرقاء (الطرف الأول). هذا يعد خرقًا للقواعد المذكورة في اللائحة المرورية السعودية التي تنص على منح الأولوية للسيارات القادمة في الطريق الرئيسي.
