Case_ID,First_Party,Second_Party,Image_ID
e6c88821-c99a-4409-a174-56ee25a5f3f7,كنت أقود ببطء وفي مساري وفجأة توقفت السيارة الأمامية بشكل غير متوقع مما أدى إلى الاصطدام.,كنت أوقف سيارتي بجانب الطريق وفجأة جاءت السيارة من الخلف واصطدمت بي بسرعة عالية.,data/imgs/60.jpeg
e6c88821-c99a-4409-a174-56ee25a5f3f7,كنت أقود سيارتي بشكل طبيعي في مساري الصحيح وفجأة توقفت السيارة أمامي بشكل مفاجئ ولم أتمكن من التوقف في الوقت المناسب، مما أدى إلى الاصطدام.,كنت أقود ببطء وجاءت السيارة الأخرى بسرعة عالية من الخلف واصطدمت بي.,data/imgs/60.jpeg
a174bf78-6c18-4744-a0df-dc1094ccbcde,كنت أقود سيارتي بثبات على المسار الأيمن عندما فوجئت بالحافلة على المسار المعاكس تنحرف فجأة نحو سيارتي. لم يكن لدي الوقت الكافي للفرملة وتفادي التصادم.,كنت أقود الحافلة في المسار الصحيح، لكني اضطررت للانحراف لتفادي سيارة أخرى جاءت بسرعة من الخلف. لم أتمكن من التحكم بشكل كامل بالحافلة واصطدمت بالسيارة في المسار المجاور.,data/imgs/21.jpeg
a174bf78-6c18-4744-a0df-dc1094ccbcde,كنت ألتزم بالسرعة المسموح بها وأعبر بشكل طبيعي في مساري. الحافلة تبدو أنها كانت مسرعة وتجاوزت الإشارة الحمراء، مما أدى إلى التصادم.,كنت أسير بالسرعة القانونية وتوقف فجأة أمامي، مما أجبرني على الانحراف نحو المسار الأيمن. لم أتمكن من التحكم بالحافلة بسبب السرعة التي كنت أسير بها.,data/imgs/21.jpeg
a174bf78-6c18-4744-a0df-dc1094ccbcde,كنت ألتزم بجميع قواعد المرور، لكن الحافلة جاءت بسرعة وانحرفت بشكل مفاجئ. لم يكن لدي أي فرصة لتفادي التصادم.,كنت أسير على المسار الصحيح بالسرعة المناسبة. لكن قبل التصادم بوقت قصير، رأيت السيارة تأتي بسرعة وتحاول تجاوزي، مما أدى إلى الحادث.,data/imgs/21.jpeg
a174bf78-6c18-4744-a0df-dc1094ccbcde,كنت في المسار الأيمن وأتبع جميع قواعد الطريق بأمان. الحافلة جاءت من المسار المعاكس وبدأت تنحرف نحوي بدون أي تحذير.,كنت أقود الحافلة بشكل طبيعي، ولكن السيارة تجاوزت السرعة المسموحة فجأة وانحرفت نحوي بشكل غير متوقع، مما جعل التصادم حتمياً.,data/imgs/21.jpeg
e5311672-509a-4d6b-abc3-21236db0384c,كنت أقود سيارتي بسرعة معقولة على الطريق، وعلى الرغم من أنني كنت منتبهاً جداً، توقفت فجأة شاحنة محملة بمعدات ثقيلة أمامي ولم أستطع التوقف في الوقت المناسب، مما أدى إلى الاصطدام.,كنت أوقف شاحنتي بحذر على جانب الطريق وقد أضاءت أضواء الطوارئ. فجأة جاءت سيارة مسرعة واصطدمت بشاحنتي. لم يكن لدي الوقت الكافي لتحذير السائق.,data/imgs/34.jpeg
e5311672-509a-4d6b-abc3-21236db0384c,كنت أقود سيارتي بهدوء وعلى سرعة منخفضة جداً، وفجأة توقفت شاحنة أمامي بدون أي إشارة أو تحذير مسبق، مما جعل الاصطدام أمراً حتمياً.,كنت أتوقف ببطء على جانب الطريق مع تشغيل أضواء الطوارئ بوضوح. فجأة جاءت السيارة مسرعة ومن دون أن تحاول حتى التوقف اصطدمت بي. السائق لم يكن ينتبه جيداً.,data/imgs/34.jpeg
e5311672-509a-4d6b-abc3-21236db0384c,كنت أقود سيارتي بسرعة معقولة على الطريق، وعلى الرغم من أنني كنت منتبهاً جداً، توقفت فجأة شاحنة محملة بمعدات ثقيلة أمامي ولم أستطع التوقف في الوقت المناسب، مما أدى إلى الاصطدام.,كنت أتوقف ببطء على جانب الطريق مع تشغيل أضواء الطوارئ بوضوح. فجأة جاءت السيارة مسرعة ومن دون أن تحاول حتى التوقف اصطدمت بي. السائق لم يكن ينتبه جيداً.,data/imgs/34.jpeg
e5311672-509a-4d6b-abc3-21236db0384c,كنت أقود سيارتي بهدوء وعلى سرعة منخفضة جداً، وفجأة توقفت شاحنة أمامي بدون أي إشارة أو تحذير مسبق، مما جعل الاصطدام أمراً حتمياً.,كنت أوقف شاحنتي بحذر على جانب الطريق وقد أضاءت أضواء الطوارئ. فجأة جاءت سيارة مسرعة واصطدمت بشاحنتي. لم يكن لدي الوقت الكافي لتحذير السائق.,data/imgs/34.jpeg
881b460b-6ab9-49c4-868f-a64ace0e80e9,كنت أقود سيارتي ببطء وتوقفت فجأة بسبب إشارة المرور، وفجأة ارتطمت السيارة الثانية بي من الخلف. أعتقد أن السائق الآخر كان يستخدم هاتفه ولم يراني أتوقف.,كان السائق الأول يقود ببطء شديد وتوقف فجأة في منتصف الطريق دون إشارات سابقة. لم أتمكن من التوقف في الوقت المناسب مما أدى إلى الحادث.,data/imgs/63.jpeg
881b460b-6ab9-49c4-868f-a64ace0e80e9,كنت متوقفًا عند الإشارة الضوئية وكانت سيارتي في وضع الثبات عندما ارتطمت السيارة الثانية بي من الخلف. لم أقم بأي تحرك مفاجئ.,كنت أقود بشكل طبيعي وفجأة توقفت السيارة الأولى في منتصف الطريق دون أي إنذار مسبق. ببساطة لم أتمكن من وقف سيارتي في الوقت المناسب.,data/imgs/63.jpeg
881b460b-6ab9-49c4-868f-a64ace0e80e9,كنت متوقفًا عند الإشارة الضوئية ولم أتحرك عندما ارتطمت بي السيارة الثانية من الخلف. السائق الآخر كان يقود بشكل متهور.,كان السائق الأول يقود ببطء شديد وتوقف فجأة في منتصف الطريق دون أي إشارة مسبقة. لم أتمكن من التوقف في الوقت المناسب مما أصاب سيارته.,data/imgs/63.jpeg
881b460b-6ab9-49c4-868f-a64ace0e80e9,كنت أقود سيارتي ببطء وتوقفت فجأة بسبب إشارة المرور، وفجأة ارتطمت السيارة الثانية بي من الخلف. أعتقد أن السائق الآخر كان يستخدم هاتفه ولم يراني أتوقف.,كنت أقود بشكل طبيعي وتوقفت السيارة الأولى فجأة وبدون أي إشارات مسبقة في منتصف الطريق، مما جعل من المستحيل عليّ التوقف في الوقت المناسب.,data/imgs/63.jpeg
2cc6cf6a-e2c4-4202-8f5f-3369fd98e858,كنت أقود في المسار الصحيح وفجأة انحرفت السيارة الأخرى واصطدمت بجانبي الأيمن.,كنت أقود بجانبه وفجأة انحرفت سيارتي إلى اليسار واصطدمت بالسيارة الأخرى. لم أتمكن من السيطرة على السيارة.,data/imgs/8.jpeg
2cc6cf6a-e2c4-4202-8f5f-3369fd98e858,كنت أسير ببطء في المسار الأيسر وفجأة السيارة الأخرى اقتحمت مساري من غير أي إشارة.,كنت أسير في المسار الأيمن بشكل عادي وفجأة السيارة الأخرى انحرفت نحوي واصطدمت بي.,data/imgs/8.jpeg
2cc6cf6a-e2c4-4202-8f5f-3369fd98e858,كنت أسير ببطء في المسار الأيسر وفجأة السيارة الأخرى اقتحمت مساري من غير أي إشارة.,كنت أقود بجانبه وفجأة انحرفت سيارتي إلى اليسار واصطدمت بالسيارة الأخرى. لم أتمكن من السيطرة على السيارة.,data/imgs/8.jpeg
2cc6cf6a-e2c4-4202-8f5f-3369fd98e858,كنت أقود في المسار الصحيح وفجأة انحرفت السيارة الأخرى واصطدمت بجانبي الأيمن.,كنت أسير في المسار الأيمن بشكل عادي وفجأة السيارة الأخرى انحرفت نحوي واصطدمت بي.,data/imgs/8.jpeg
478169fc-294d-4549-aa5b-9177d65d61d0,كنت أقود السيارة ذات اللون الأحمر بشكل طبيعي في الشارع عندما فوجئت بالسيارة الرمادية تنعطف بزاوية حادة وتصطدم بجانبي الأيسر. لقد حاولت تفاديها ولكن الاصطدام كان حتميًا.,كنت أقود السيارة الرمادية وحاولت تغيير الاتجاه بهدوء عندما فوجئت بالسيارة الحمراء تظهر فجأة وتصطدم بجانبي الأيمن. كانت السيارة الحمراء تتحرك بسرعة ولم يكن لدي الوقت الكافي لتفاديها.,data/imgs/75.jpeg
478169fc-294d-4549-aa5b-9177d65d61d0,كنت أقود ببطء وعلى يمين الشارع عندما جاءت السيارة الرمادية بسرعة من الخلف واصطدمت بي دون سابق إنذار.,كنت أقود بسرعة نظامية وعلى المسار الصحيح عندما انحرفت السيارة الحمراء فجأة إلى مساري واصطدمت بي. كان السائق يبدو منشغلاً وغير منتبه للطريق.,data/imgs/75.jpeg
478169fc-294d-4549-aa5b-9177d65d61d0,كنت أقود ببطء وعلى يمين الشارع عندما جاءت السيارة الرمادية بسرعة من الخلف واصطدمت بي دون سابق إنذار.,كنت أقود السيارة الرمادية وحاولت تغيير الاتجاه بهدوء عندما فوجئت بالسيارة الحمراء تظهر فجأة وتصطدم بجانبي الأيمن. كانت السيارة الحمراء تتحرك بسرعة ولم يكن لدي الوقت الكافي لتفاديها.,data/imgs/75.jpeg
478169fc-294d-4549-aa5b-9177d65d61d0,كنت أقود السيارة ذات اللون الأحمر بشكل طبيعي في الشارع عندما فوجئت بالسيارة الرمادية تنعطف بزاوية حادة وتصطدم بجانبي الأيسر. لقد حاولت تفاديها ولكن الاصطدام كان حتميًا.,كنت أقود بسرعة نظامية وعلى المسار الصحيح عندما انحرفت السيارة الحمراء فجأة إلى مساري واصطدمت بي. كان السائق يبدو منشغلاً وغير منتبه للطريق.,data/imgs/75.jpeg
409fdf21-4ce4-43fb-bb28-bea1d8407026,كنت أقود سيارتي الخضراء في الاتجاه الصحيح وفجأة خرجت السيارة البيضاء من جهة اليمين بدون إشارات أو تنبيه فحدث التصادم.,كنت أقود سيارتي البيضاء في الاتجاه المعاكس وفجأة ظهرت السيارة الخضراء حول الزاوية بسرعة عالية واصطدمت بي.,data/imgs/22.jpeg
409fdf21-4ce4-43fb-bb28-bea1d8407026,كنت أقود ببطء في الاتجاه الصحيح وبدون سبب واضح، اصطدمت بي السيارة البيضاء التي كانت تتجاوز عن اليمين في مناورة خطرة.,توقفت عند إشارة المرور وانتظرت الضوء الأخضر، ثم بدأت في الانعطاف اليسار وفجأة ظهرت السيارة الخضراء وكأنها فقدت السيطرة واصطدمت بي.,data/imgs/22.jpeg
409fdf21-4ce4-43fb-bb28-bea1d8407026,كنت أتباطأ للدخول في المنعطف فجأة ظهرت السيارة البيضاء من الجهة المقابلة بسرعة زائدة واصطدمت بي.,كنت أقود سيارتي البيضاء بحذر وتعليمات الطريق واضحة ولكن السيارة الخضراء اقتحمت الطريق من الجانب الأيمن بدون سابق إنذار.,data/imgs/22.jpeg
409fdf21-4ce4-43fb-bb28-bea1d8407026,كنت أقود سيارتي الخضراء في الاتجاه الصحيح وفجأة خرجت السيارة البيضاء من جهة اليمين بدون إشارات أو تنبيه فحدث التصادم.,كنت أقود سيارتي البيضاء في الاتجاه المعاكس وفجأة ظهرت السيارة الخضراء حول الزاوية بسرعة عالية واصطدمت بي.,data/imgs/22.jpeg
e5f4438f-7bc5-4d5f-a4c6-05cdbb16f6f3,كنت أقود سيارتي بسرعة معقولة وفجأة توقفت السيارة الأمامية بشكل مفاجئ ولم أتمكن من التوقف في الوقت المناسب، فاصطدمت بها.,كنت أقود سيارتي ببطء لأنني كنت أبحث عن مكان لركن السيارة، وفجأة اصطدمت بي السيارة الخلفية بقوة.,data/imgs/59.jpeg
e5f4438f-7bc5-4d5f-a4c6-05cdbb16f6f3,كنت أقود ببطء على الجانب الأيمن من الطريق وفجأة خرجت السيارة الأمامية من موقف ورجعت للخلف دون أن ترى سيارتي خلفها.,كنت أقود ببطء في خطي المعتاد على الطريق وفجأة جاءت السيارة الخلفية بسرعة كبيرة واصطدمت بي دون سابق إنذار.,data/imgs/59.jpeg
e5f4438f-7bc5-4d5f-a4c6-05cdbb16f6f3,كنت متوقفًا عند الإشارة الحمراء، وعندما تحولت للإشارة الخضراء تلقت السيارة الأمامية فجأة ضربة من الخلف دون سبب واضح.,كنت أقود ببطيء وأبحث عن موقف للسيارة وفجأة اصطدمت بي السيارة الخلفية بقوة كبيرة.,data/imgs/59.jpeg
e5f4438f-7bc5-4d5f-a4c6-05cdbb16f6f3,كنت أقود سيارتي بسرعة معقولة وفجأة توقفت السيارة الأمامية بشكل مفاجئ ولم أتمكن من التوقف في الوقت المناسب، فاصطدمت بها.,كنت أقود على الطريق بسرعة قانونية وفجأة جاءت السيارة الخلفية بسرعة كبيرة واصطدمت بي دون سابق إنذار.,data/imgs/59.jpeg
e3128b6c-7504-49ff-9028-91f1ec2da938,كنت أقود سيارتي بسرعة محددة في المسار الصحيح. لقد تباطأت تدريجياً بسبب ازدحام المرور في الأمام، وفجأة اصطدمت بي السيارة من الخلف. السائق في السيارة الثانية لم يكن مهتماً بالمسافة الموصى بها بين المركبات.,أنا كنت أقود بشكل طبيعي وفجأة توقفت السيارة التي أمامي بشكل مفاجئ. لم يكن لدي وقت كافٍ للتوقف وتفادى الاصطدام. حاولت الفرامل بأسرع ما يمكن ولكن لم يكن ذلك كافياً لتجنب الحادث.,data/imgs/18.jpeg
e3128b6c-7504-49ff-9028-91f1ec2da938,أنا كنت أقود ببطء وتوقفت بشكل تدريجي بسبب الزحام. فجأة، اصطدمت بي السيارة من الخلف بدون أي تحذير.,كنت في المسار وتوقفت السيارة أمامي بشكل مفاجئ وبدون إشارات. لم أستطع التوقف في الوقت المناسب، وهذه هي نتيجة الحادث.,data/imgs/18.jpeg
e3128b6c-7504-49ff-9028-91f1ec2da938,كنت أقود ببطء وتوقفت بشكل تدريجي بسبب الزحام. وفجأة ضربني السائق الآخر من الخلف بلا أي إنذار، وكان مشغولاً باستخدام هاتفه المحمول على ما يبدو.,أنا كنت أقود بشكل طبيعي وفجأة توقفت السيارة التي أمامي بشكل مفاجئ. لم يكن لدي وقت كافٍ للتوقف وتفادى الاصطدام. حاولت الفرامل بأسرع ما يمكن ولكن لم يكن ذلك كافياً لتجنب الحادث.,data/imgs/18.jpeg
e3128b6c-7504-49ff-9028-91f1ec2da938,كنت أقود سيارتي بسرعة محددة في المسار الصحيح. لقد تباطأت تدريجياً بسبب ازدحام المرور في الأمام، وفجأة اصطدمت بي السيارة من الخلف. السائق في السيارة الثانية لم يكن مهتماً بالمسافة الموصى بها بين المركبات.,كنت في المسار وتوقفت السيارة أمامي بشكل مفاجئ وبدون إشارات. لم أستطع التوقف في الوقت المناسب، وهذه هي نتيجة الحادث.,data/imgs/18.jpeg
ef7a341a-9ec8-4304-99cd-d9a676054b7b,كنت أقود سيارتي في طريقي وقد كنت أتبع جميع إشارات المرور. فجأة، ظهرت السيارة الأخرى من الجهة اليمنى بسرعة عالية ولم تستطع التوقف، مما أدى إلى حدوث الاصطدام.,بينما كنت أقود في طريقي النظامي، ظهرت السيارة الأولى من الجهة اليسرى بشكل مفاجئ ولم تتوقف في ممرها، مما تسبب في اصطدامنا.,data/imgs/38.jpeg
ef7a341a-9ec8-4304-99cd-d9a676054b7b,كنت أتحرك ببطء واتبع جميع إشارات المرور. فجأة، ظهرت السيارة الأخرى من الجانب الأيمن بسرعة جنونية دون أن يتوقف، وتسبب في الاصطدام.,كنت أقود ببطء وفي مسار مستقيم. ظهرت السيارة الأخرى من الجانب الأيسر بسرعة كبيرة دون أن يتوقف في إشارته، واصطدم بي.,data/imgs/38.jpeg
ef7a341a-9ec8-4304-99cd-d9a676054b7b,كنت أتوقف عند ممر المشاة وأتبع جميع إشارات المرور. فجأة، ظهرت السيارة الأخرى من الجانب الأيمن بسرعة جنونية دون أن يتوقف، وتسبب في الاصطدام.,بينما كنت أقود في طريقي النظامي، ظهرت السيارة الأولى من الجهة اليسرى بشكل مفاجئ ولم تتوقف في ممرها، مما تسبب في اصطدامنا.,data/imgs/38.jpeg
ef7a341a-9ec8-4304-99cd-d9a676054b7b,كنت أقود سيارتي في طريقي وقد كنت أتبع جميع إشارات المرور. فجأة، ظهرت السيارة الأخرى من الجهة اليمنى بسرعة عالية ولم تستطع التوقف، مما أدى إلى حدوث الاصطدام.,كنت أتحرك ببطء وفي مسار مستقيم. ظهرت السيارة الأخرى من الجانب الأيسر بسرعة دون أن يتوقف في إشارته، واصطدم بي.,data/imgs/38.jpeg
42d2c68e-2724-48f1-b703-8c664f678c39,كنت أقود سيارتي في الطقس المثلج وعندما حاولت التوقف عند تقاطع، انزلقت سيارتي واصطدمت بالسيارة السوداء. لم أتمكن من التحكم في السيارة بسبب الثلج الزلق.,كنت أقود ببطء بسبب الثلج ولم أتوقع أن تأتي سيارة حمراء بسرعة من جانبي الأيمن. لقد انزلقت السيارة واصطدمت بسيارتي من جهة اليمين. كان الطقس سيئاً جداً.,data/imgs/4.jpeg
42d2c68e-2724-48f1-b703-8c664f678c39,كنت أقود ببطء وحذر وعندما توقفت عند التقاطع، فوجئت بالسيارة السوداء التي كانت تقود بسرعة وتصطدم بي. لم يكن لدي الوقت الكافي للرد.,كنت أتقدم ببطء وحذر في الطقس المثلج وفجأة جاءت سيارة حمراء من الجانب الأيمن بسرعة وصدمتني. السائق لم يكن ملتزم بقواعد الطريق على الإطلاق.,data/imgs/4.jpeg
42d2c68e-2724-48f1-b703-8c664f678c39,كنت أقود ببطء وحذر وسط الثلج وفجأة جاءت السيارة السوداء بسرعة من الجانب اليسار وصدمتني. السائق لم يلتزم بإشارات المرور.,كنت أقود ببطء وحذر بسبب الثلج وجاءت سيارة حمراء بسرعة من الجانب الأيمن وانزلقت مباشرة نحوي. السائق لم يكن يمكنه السيطرة على السيارة على الإطلاق.,data/imgs/4.jpeg
42d2c68e-2724-48f1-b703-8c664f678c39,كنت أقود ببطء وحذر عندما حاولت التوقف عند التقاطع والسيارة السوداء جاءت بسرعة فاصطدمت بي. لم يكن لدي الوقت للرد بسبب الطقس السيء.,كنت أقود ببطء وحذر وسط الثلج، وفجأة جاءت سيارة حمراء بسرعة من الجانب الأيمن وانزلقت مباشرة نحوي. السائق لم يكن يمكنه السيطرة على السيارة على الإطلاق.,data/imgs/4.jpeg
546c5c62-641b-47d4-9dc9-1d3aa96c680d,كنت أقود سيارتي بسرعة معتدلة وكان الطريق واضحًا. وفجأة توقفت الشاحنة الصغيرة أمامي دون سابق إنذار. لم أتمكن من التوقف في الوقت المناسب، واصطدمت بها.,كنت متوقفًا على جانب الطريق بسبب عطل في الشاحنة، وكنت أضع إشارات التحذير. فجأة، جاءت السيارة من الخلف واصطدمت بي.,data/imgs/55.jpeg
546c5c62-641b-47d4-9dc9-1d3aa96c680d,كنت أقود بحذر وبسرعة منخفضة. الشاحنة الصغيرة توقفت فجأة دون إشارة أو تحذير؛ لم أتمكن من التوقف بمرور الوقت، واصطدمت بها. إنه خطأ مزدوج.,كنت أقود ببطء على الطريق السريع عندما جاءت السيارة مسرعة من الخلف. توقفت فجأة لأنها كانت تقود بسرعة زائدة ولم تستطع التحكم في سيارتها واصطدمت بي.,data/imgs/55.jpeg
546c5c62-641b-47d4-9dc9-1d3aa96c680d,كنت أقود سيارتي ببطء وحذر. الشاحنة توقفت فجأة دون إشارات ضوئية أو علامات تحذيرية، ولم يكن لدي متسع من الوقت للتوقف، مما أدى إلى تصادم.,كنت متوقفًا على جانب الطريق بسبب عطل، وكنت قد وضعت إشارات التحذير المناسبة. السائق الخلفي كان يقود بسرعة واصطدم بي فجأة.,data/imgs/55.jpeg
546c5c62-641b-47d4-9dc9-1d3aa96c680d,كنت أقود بسرعة معتدلة وتمكنت من رؤية الشاحنة الصغيرة من مسافة جيدة. حاولت التوقف ولكن الشاحنة توقفت فجأة مما أدى للحادث.,كنت أقود ببطء على الطريق وعندما توقفت بسبب عطل فني، فجأة السيارة من الخلف كانت تسير بسرعة واصطدمت بي بسبب إهمال السائق.,data/imgs/55.jpeg
4f98ee9f-f983-45e6-a58c-7116d10e0bc1,كنت أقود سيارتي بشكل طبيعي في تقاطع الطريق عندما انحرفت السيارة الأخرى فجأة من طريقها واصطدمت بي.,كنت أقود سيارتي باتجاه التقاطع بشكل صحيح وفجأة ظهرت السيارة الأولى واصطدمت بي بدون تحذير.,data/imgs/14.jpeg
4f98ee9f-f983-45e6-a58c-7116d10e0bc1,لم أكن أسرع وأتبعت جميع إشارات المرور، لكن السيارة الأخرى خرجت عن مسارها واصطدمت بي بدون سبب.,كنت أقود ببطء وأتبعت جميع إشارات المرور، لكن السيارة الأخرى انحرفت نحو تقاطعي بشكل غير متوقع واصطدمت بي.,data/imgs/14.jpeg
4f98ee9f-f983-45e6-a58c-7116d10e0bc1,لم أكن أسرع وأتبعت جميع إشارات المرور، لكن السيارة الأخرى خرجت عن مسارها واصطدمت بي بدون سبب.,كنت أقود سيارتي باتجاه التقاطع بشكل صحيح وفجأة ظهرت السيارة الأولى واصطدمت بي بدون تحذير.,data/imgs/14.jpeg
4f98ee9f-f983-45e6-a58c-7116d10e0bc1,كنت أقود سيارتي بشكل طبيعي في تقاطع الطريق عندما انحرفت السيارة الأخرى فجأة من طريقها واصطدمت بي.,كنت أقود ببطء وأتبعت جميع إشارات المرور، لكن السيارة الأخرى انحرفت نحو تقاطعي بشكل غير متوقع واصطدمت بي.,data/imgs/14.jpeg
a3e09b04-c3aa-48a4-9556-c111fafd0ecb,كنت أسير في مساري الصحيح على الطريق السريع عندما خرجت السيارة البيضاء من المسار الصحيح واصطدمت بي من الجانب.,أنا خرجت عن المسار الصحيح بسبب انحرافي المفاجئ، ولم أتمكن من العودة إلى مساري قبل أن اصطدم بالسيارة البيضاء.,data/imgs/43.jpeg
a3e09b04-c3aa-48a4-9556-c111fafd0ecb,لم أكن المسؤول عن الحادث. كانت السيارة البيضاء تسير في مسار خاطئ لفترة طويلة ثم اصطدمت بي متعمدة.,السيارة البيضاء كانت تسير بسرعة كبيرة وتسببت في الحادث عندما حاولت تجاوزي بشكل خطير.,data/imgs/43.jpeg
a3e09b04-c3aa-48a4-9556-c111fafd0ecb,كنت في مساري الصحيح والتزمت بجميع الإشارات المرورية، والسيارة البيضاء هي التي خرجت عن المسار واصطدمت بي دون سابق إنذار.,أنا أخطأت في الانعطاف وأخرجت السيارة عن المسار لفترة قصيرة، لكن السيارة البيضاء كانت تسير بسرعة كبيرة وأتت من الخلف واصطدمت بي.,data/imgs/43.jpeg
a3e09b04-c3aa-48a4-9556-c111fafd0ecb,كنت أسير في مساري الصحيح بشكل مستقيم عندما خرجت السيارة البيضاء من مسارها فجأة واصطدمت بي من الجانب.,كنت أحاول العودة إلى مساري بعد انحرافي، ولكن السيارة البيضاء كانت تسير بسرعة كبيرة ولم أتمكن من تجنب الاصطدام.,data/imgs/43.jpeg
c34ef091-0ad2-466d-80f6-f85913e272af,كنت أقود السيارة الزرقاء على الطريق الرئيسي بسرعة معقولة عندما فجأة عبرت السيارة البيضاء التقاطع بشكل غير قانوني وصدمتني من الأمام.,كنت أقود السيارة البيضاء واعتقدت أن لدى الأولوية بالتقاط التقاطع ولكني كان مخطئًا وقمت بالدخول دون توقف مما تسبب في الاصطدام بالسيارة الزرقاء.,data/imgs/42.jpeg
c34ef091-0ad2-466d-80f6-f85913e272af,كنت أسير على حق الطريق وفجأة ظهرت السيارة البيضاء من اللامكان واصطدمت بي بدون سبب.,كنت أقود بحذر على الطريق وفجأة انحرفت السيارة الزرقاء تجاه طريقي فتسببت في التصادم.,data/imgs/42.jpeg
c34ef091-0ad2-466d-80f6-f85913e272af,كنت أقود بحذر ولكن فجأة ظهرت السيارة البيضاء بسرعة مفرطة واصطدمت بي.,كنت أقود السيارة البيضاء واعتقدت أن لدى الأولوية بالتقاط التقاطع ولكني كان مخطئًا وقمت بالدخول دون توقف مما تسبب في الاصطدام بالسيارة الزرقاء.,data/imgs/42.jpeg
c34ef091-0ad2-466d-80f6-f85913e272af,كنت أقود السيارة الزرقاء على الطريق الرئيسي بسرعة معقولة عندما فجأة عبرت السيارة البيضاء التقاطع بشكل غير قانوني وصدمتني من الأمام.,كنت أقود بحذر على الطريق وفجأة انحرفت السيارة الزرقاء تجاه طريقي فتسببت في التصادم.,data/imgs/42.jpeg
4f0f141a-a14a-46d2-9cdb-63b9266d60e2,كنت أقود سيارتي على الإشارة الخضراء عندما تفاجأت بسيارة تشق طريقي من الجهة اليسرى بشكل مفاجئ. لم أتمكن من التوقف في الوقت المناسب واصطدمت بتلك السيارة.,كنت أقود سيارتي وأقتربت من الإشارة الحمراء، ولكن كنت أعتقد أن لدي الوقت للعبور قبل أن تتغير الإشارة. لم ألاحظ السيارة القادمة من الجهة اليمنى وقمت بعبور التقاطع بشكل خاطئ.,data/imgs/15.jpeg
4f0f141a-a14a-46d2-9cdb-63b9266d60e2,كنت أقود بحذر وأتبع جميع إشارات المرور. فجأة، جاءت تلك السيارة من الخلف بسرعة عالية واصطدمت بي بشكل غير متوقع.,كنت أسير بسرعتي العادية وعندما وصلت للتقاطع تأكدت من خلو الشارع وبدأت بالعبور. فجأة، جاءت السيارة الأخرى من الزاوية بشكل مفاجئ واصطدمت بي.,data/imgs/15.jpeg
4f0f141a-a14a-46d2-9cdb-63b9266d60e2,كنت واقفًا عند الإشارة الحمراء وأنتظر أن تتغير. فجأة، جاءت تلك السيارة بسرعة عالية من الخلف واصطدمت بي دون سابق إنذار.,كنت أسير بسرعتي العادية وعندما وصلت للتقاطع تأكدت من خلو الشارع وبدأت بالعبور. فجأة، جاءت السيارة الأخرى من الزاوية بشكل مفاجئ واصطدمت بي.,data/imgs/15.jpeg
4f0f141a-a14a-46d2-9cdb-63b9266d60e2,كنت أقود سيارتي على الإشارة الخضراء عندما فجأة ظهرت تلك السيارة أمامي. حاولت التوقف ولكن لم أتمكن واصطدمت بها.,كنت أسير بسرعتي العادية وأتبع جميع إشارات المرور. فجأة، جاءت السيارة الأخرى من الخلف بسرعة عالية واصطدمت بي دون سابق إنذار.,data/imgs/15.jpeg
fb03f988-f8b1-4f73-89cb-0199960feb32,كنت أقود سيارتي ببطء وكنت قد توقفت عند الإشارة الحمراء. فجأة، اصطدمت بي السيارة من الخلف بقوة.,كنت أسير بسرعة معقولة وقفت عند الإشارة الحمراء، ولكن فجأة تعطلت فرامل سيارتي مما أدى إلى الاصطدام بالسيارة أمامي.,data/imgs/54.jpeg
fb03f988-f8b1-4f73-89cb-0199960feb32,كنت أقود بسرعة قانونية على الإشارة الخضراء وفجأة توقفت السيارة أمامي بدون سابق إنذار مما أدى إلى التصادم.,كنت أقود بالسرعة المحددة وعندما حاولت الوقوف عند الإشارة الخضراء، توقفت السيارة أمامي بسرعة فائقة فاصطدمت بها.,data/imgs/54.jpeg
fb03f988-f8b1-4f73-89cb-0199960feb32,كنت أقود بشكل طبيعي على السرعة القانونية والإشارة خضراء، السيارة التي أمامي توقفت فجأة دون أي سبب.,كنت أقود بسرعة محددة وعندما اقتربت من الإشارة الحمراء، ضغطت على الفرامل ولكنها لم تعمل فاصطدمت بالسيارة التي كانت متوقفة بشكل صحيح عند الإشارة.,data/imgs/54.jpeg
fb03f988-f8b1-4f73-89cb-0199960feb32,كنت أقود ببطء وتوقفت عند الإشارة الحمراء بشكل صحيح، ولكن السيارة التي كانت خلفي جاءت بسرعة كبيرة واصطدمت بي.,السيارة أمامي توقفت فجأة عند الإشارة الخضراء، ولم أتمكن من التوقف في الوقت المناسب مما أدى إلى الاصطدام.,data/imgs/54.jpeg
e097c02d-c3c2-4ec4-a95f-57ab10457c49,كنت أقود سيارتي في مساري الطبيعي عندما فوجئت بسيارة الطرف الثاني تندفع بسرعة من الاتجاه الآخر وتصطدم بجانبي.,كنت أقود سيارتي في المسار الصحيح وفجأة ظهرت سيارة الطرف الأول من الزاوية بسرعة كبيرة ولم أتمكن من التوقف في الوقت المناسب.,data/imgs/5.jpeg
